date	time	label	pred	id	text
20121010	00:00:25		8	255820042380398593	call me crazy, well at least you called..
20121010	00:00:25		272	255820042447486976	i wanna give you better than better . . .
20121010	00:00:25		479	255820042447486977	abstract sitting man 
20121010	00:00:25		480	255820042451705856	rofllike we re you really rolling in the floor about it...
20121010	00:00:25		481	255820042460078080	join us for our free story time starting at 10am tomorrow! free kids events brooklyn
20121010	00:00:25		482	255820042460082179	them wings good but my lips burning!
20121010	00:00:25		483	255820042489430016	hello from the tenorsax section.  
20121010	00:00:25		484	255820042497830912	ima chill with my cousin 2nite 4 his bday! i know i m gonna be lit  2nite smfh
20121010	00:00:25		485	255820042497847296	i went too picc jai brion up &amp; wee was fightn &amp; arguin inn da car
20121010	00:00:25		11	255820042581708801	fancy a bit of magic to make your event that little bit more  magic
20121010	00:00:25		486	255820042581721088	i want pumpkin pie, georgia mud fudge blizzard and cinnabitz from wetzel pretzel...that s it
20121010	00:00:25		11	255820042598486016	"rt  romney s brat josh: dad knew ""how to debate an obstinate child."" gop euphemisms for the n-word are now joined by gop eup ..."
20121010	00:00:25		11	255820042632036352	rt  hoes screaming team no kids but their mouth be full of them every night...
20121010	00:00:25		487	255820042699145216	forgive but don t forget girl keep ur head up. if he tells you u aint nothing dont belive em &amp; if he cant learn to love u, u should leave em
20121010	00:00:25		8	255820042699169794	call me crazy.. at least you callin
20121010	00:00:25		242	255820042724323329	work hard. play hard.
20121010	00:00:25		11	255820042741104640	rt  them lil badass kids thought i was playing came outside w/ my damn belt had all they asses running !! lmfao
20121010	00:00:26		1	255820046532743168	read my blog about my tips on linkedin profile!
20121010	00:00:26		1	255820046536941569	hiphop awards on! (;
20121010	00:00:26		488	255820046536941570	are you coming to seek week tonight? 7 pm at costa mesa! if you can t make it you can watch the live stream here 
20121010	00:00:26		489	255820046549536768	sanaa is so funny ! only she &amp; i share these moments &lt;3
20121010	00:00:26		11	255820046583070720	these ethiopian girls stepping they game up lol
20121010	00:00:26		490	255820046583095297	win olive natural beauty products from  at the holiday gift guide   giveaway &amp; review 
20121010	00:00:26		113	255820046616625152	- show time !!!
20121010	00:00:26		442	255820046625030144	norwalk, ct - wx @ 8:00 pm: temp 54.0f; rh 93% winds nnw @ 0.0 mph; rain 0.01 in.%; baro 30.118 .in% % steady
20121010	00:00:26		11	255820046633431041	i have one of them &lt;33
20121010	00:00:26		491	255820046654377984	you fuckin wit sumn like a bulls fan. in my mike epps voice
20121010	00:00:26		492	255820046658584576	just played: abraham - the small cities
20121010	00:00:26		322	255820046687956993	 @ that last tweet!
20121010	00:00:26		27	255820046721499136	"rt  rt  soldiers! 2morrow 10/10 on itunes go buy  new single ""she don t put ... "
20121010	00:00:26		460	255820046734073856	i see you 
20121010	00:00:26		217	255820046738264064	this is good
20121010	00:00:26		11	255820046742454272	rt  education is not preparation for life; education is life itself ~1010
20121010	00:00:26		1	255820046763438080	4 layers and 3 blankets and i m still freezing, if that doesn t prove that we need the heater on idk what will
20121010	00:00:26		131	255820046771814401	finally it s here.
